Date,Open,High,Low,Close,Volume
2022-11-30,11505.74,12031.34,11481.89,12030.06,1482654845.0
2022-11-29,11590.3,11613.33,11450.34,11503.45,776387815.0
2022-11-28,11684.07,11764.83,11555.26,11587.75,832361726.0
2022-11-25,11777.33,11803.91,11748.79,11756.03,390408701.0
2022-11-23,11725.09,11866.42,11722.01,11838.72,754687614.0
2022-11-22,11590.82,11731.76,11503.34,11724.84,797815264.0
2022-11-21,11623.35,11664.94,11524.44,11553.45,839919735.0
2022-11-18,11791.85,11794.68,11579.64,11677.02,909051917.0
2022-11-17,11521.64,11737.61,11519.38,11676.86,943048536.0
2022-11-16,11767.42,11796.99,11673.14,11699.09,925085685.0
2022-11-15,12006.45,12024.95,11735.4,11871.15,1120469141.0
2022-11-14,11728.11,11863.82,11669.1,11700.94,1042436235.0
2022-11-11,11604.36,11840.07,11535.56,11817.01,1213806230.0
2022-11-10,11350.42,11612.2,11235.74,11605.96,1497317418.0
2022-11-09,10971.43,11012.66,10790.35,10797.55,1064026733.0
2022-11-08,11039.58,11191.9,10897.53,11059.5,1061891319.0
2022-11-07,10900.84,11001.16,10817.59,10977.0,1021425647.0
2022-11-04,10911.98,10934.62,10632.39,10857.03,1336781408.0
2022-11-03,10769.43,10852.18,10680.82,10690.6,1202806451.0
2022-11-02,11300.27,11410.91,10903.48,10906.34,1288049957.0
2022-11-01,11571.53,11574.39,11278.29,11288.95,1100586548.0
2022-10-31,11465.21,11482.99,11331.26,11405.57,1109149627.0
2022-10-28,11177.0,11563.16,11177.0,11546.21,1377070957.0
2022-10-27,11387.71,11417.04,11179.9,11191.63,1350012036.0
2022-10-26,11409.79,11657.06,11388.34,11405.9,1255573001.0
2022-10-25,11482.87,11681.85,11480.41,11669.99,1012929782.0
2022-10-24,11321.11,11468.18,11166.49,11430.26,1052524182.0
2022-10-21,10998.17,11327.77,10962.01,11310.33,1058026133.0
2022-10-20,11081.23,11279.81,11001.28,11046.71,922297641.0
2022-10-19,11081.82,11231.46,11008.11,11103.38,842066842.0
2022-10-18,11368.77,11374.38,11035.8,11147.74,985471455.0
2022-10-17,10967.25,11090.87,10959.75,11062.53,994735883.0
2022-10-14,11130.08,11152.89,10677.48,10692.06,1024499407.0
2022-10-13,10481.58,11087.66,10440.64,11033.58,1279448102.0
2022-10-12,10810.3,10886.49,10754.85,10785.62,882501369.0
2022-10-11,10865.32,10981.91,10716.34,10791.35,1067548395.0
2022-10-10,11048.51,11063.21,10824.25,10926.97,919266125.0
2022-10-07,11272.46,11293.65,10991.66,11039.47,1077774229.0
2022-10-06,11556.39,11660.55,11472.83,11485.5,840774886.0
2022-10-05,11429.47,11647.63,11312.52,11573.18,841580884.0
2022-10-04,11477.85,11609.25,11462.37,11582.54,1027208698.0
2022-10-03,11059.16,11296.43,10985.01,11229.73,1009404241.0
2022-09-30,11123.11,11296.16,10966.95,10971.22,1049738787.0
2022-09-29,11334.57,11339.91,11038.95,11164.78,1019856298.0
2022-09-28,11258.74,11546.87,11210.81,11493.83,987737717.0
2022-09-27,11411.34,11502.38,11175.29,11271.75,917337970.0
2022-09-26,11283.14,11473.36,11235.74,11254.11,914181791.0
2022-09-23,11398.75,11402.41,11169.66,11311.24,992108991.0
2022-09-22,11574.32,11617.99,11448.86,11501.65,958252466.0
2022-09-21,11892.72,12062.52,11636.25,11637.79,975569442.0
2022-09-20,11855.84,11951.13,11761.7,11851.54,830096976.0
2022-09-19,11753.6,11956.79,11752.43,11953.27,822822824.0
2022-09-16,11775.94,11875.09,11710.25,11861.38,1580367335.0
2022-09-15,12034.43,12153.34,11867.88,11927.49,995728604.0
2022-09-14,12092.03,12170.25,12016.43,12134.4,946552404.0
2022-09-13,12364.84,12420.01,12004.42,12033.62,1140168187.0
2022-09-12,12649.23,12752.83,12639.76,12739.72,839730425.0
2022-09-09,12424.15,12610.43,12424.15,12588.29,824679651.0
2022-09-08,12139.57,12374.13,12120.26,12321.19,849109088.0
2022-09-07,12038.18,12298.12,12026.98,12259.39,830631193.0
2022-09-06,12106.57,12152.42,11928.8,12011.31,832235143.0
2022-09-02,12392.46,12451.29,12035.53,12098.44,860007049.0
2022-09-01,12158.88,12290.33,12012.98,12274.63,994633134.19336
2022-08-31,12448.07,12502.15,12268.08,12272.03,958751963.17469
2022-08-30,12562.41,12572.88,12240.82,12342.7,829684997.0
2022-08-29,12488.46,12594.34,12440.4,12484.32,771721511.0
2022-08-26,13129.91,13175.25,12603.41,12605.17,936544327.0
2022-08-25,12984.73,13146.84,12951.61,13143.58,727518743.0
2022-08-24,12876.23,12995.14,12843.58,12917.86,628910729.0
2022-08-23,12885.28,13000.71,12852.7,12881.79,641020986.0
2022-08-22,13056.39,13073.07,12859.82,12890.54,745843238.0
2022-08-19,13370.25,13402.61,13210.82,13242.9,739652856.0
2022-08-18,13474.24,13553.28,13405.74,13505.99,680945803.0
2022-08-17,13499.25,13591.58,13389.82,13470.86,696908619.0
2022-08-16,13617.66,13720.91,13508.47,13635.21,666068164.0
2022-08-15,13529.66,13685.65,13524.53,13667.18,622293126.0
2022-08-12,13384.65,13565.87,13341.65,13565.87,704610483.0
2022-08-11,13471.03,13555.38,13271.35,13291.99,717282376.0
2022-08-10,13330.66,13386.85,13220.05,13378.32,843446294.0
2022-08-09,13064.25,13095.7,12945.6,13008.17,785765115.0
2022-08-08,13227.09,13394.54,13103.8,13159.16,806962010.0
2022-08-05,13107.45,13286.02,13070.36,13207.69,748283934.0
2022-08-04,13253.77,13326.72,13170.44,13311.04,853905099.0
2022-08-03,12983.58,13289.19,12974.86,13253.26,1005542305.0
2022-08-02,12853.04,13073.27,12809.01,12901.6,826913048.0
2022-08-01,12877.04,13084.61,12833.16,12940.78,840320603.0
2022-07-29,12784.2,12986.64,12726.25,12947.97,1120906002.0
2022-07-28,12580.62,12741.83,12433.55,12717.87,951820749.0
2022-07-27,12299.34,12660.77,12256.94,12601.47,985768275.0
2022-07-26,12248.21,12259.02,12051.21,12086.9,797617001.0
2022-07-25,12391.21,12415.59,12244.4,12328.41,678499296.0
2022-07-22,12575.76,12662.86,12322.82,12396.47,835073857.0
2022-07-21,12466.13,12620.5,12351.42,12619.41,827037212.0
2022-07-20,12269.07,12488.39,12232.2,12439.68,893182000.0
2022-07-19,12046.69,12258.37,11967.92,12249.42,907458526.0
2022-07-18,12089.68,12156.09,11836.52,11877.5,836176406.0
2022-07-15,11896.15,11987.52,11828.13,11983.62,803963575.0
2022-07-14,11637.18,11801.11,11488.27,11768.4,648335133.0
2022-07-13,11523.91,11819.69,11498.96,11728.53,661444183.0
2022-07-12,11926.84,11990.45,11684.02,11744.99,658105993.0
2022-07-11,12008.76,12026.06,11830.89,11860.28,597727356.0
2022-07-08,11977.95,12179.32,11956.03,12125.69,576260622.0
2022-07-07,11913.73,12137.71,11897.51,12109.05,673048848.0
2022-07-06,11807.08,11941.31,11727.36,11852.59,665948578.0
2022-07-05,11419.34,11781.74,11366.07,11779.9,786613007.0
2022-07-01,11472.63,11592.85,11378.63,11585.68,741305108.0
2022-06-30,11532.32,11650.96,11322.86,11503.72,868856795.0
2022-06-29,11619.01,11710.21,11537.72,11658.26,659422530.0
2022-06-28,12021.34,12133.87,11633.13,11637.77,752650878.0
2022-06-27,12157.93,12175.98,11965.67,12008.24,665896035.0
2022-06-24,11826.95,12112.82,11812.18,12105.85,927131709.0
2022-06-23,11622.09,11729.62,11515.48,11697.68,749718342.0
2022-06-22,11427.74,11708.08,11423.2,11527.71,729050539.0
2022-06-21,11446.98,11638.47,11446.98,11546.76,805135442.0
2022-06-17,11172.65,11357.97,11089.93,11265.99,1253964051.0
2022-06-16,11286.88,11311.05,11037.21,11127.57,935369043.0
2022-06-15,11468.13,11751.3,11346.54,11593.77,851558877.0
2022-06-14,11385.18,11418.22,11205.93,11311.69,761174767.0
2022-06-13,11472.19,11568.64,11254.18,11288.32,984642059.0
2022-06-10,12052.59,12082.7,11825.35,11832.82,826738938.0
2022-06-09,12543.37,12666.41,12265.86,12269.78,695387123.0
2022-06-08,12682.81,12776.65,12578.55,12615.13,683827561.0
2022-06-07,12456.49,12737.3,12413.55,12711.68,676933609.0
2022-06-06,12745.89,12804.46,12534.58,12599.63,752846847.0
2022-06-03,12650.39,12724.81,12505.76,12548.03,707218813.0
2022-06-02,12498.63,12897.63,12447.77,12892.89,763534106.0
2022-06-01,12750.31,12820.47,12457.91,12548.36,692253919.0
2022-05-31,12688.95,12762.84,12482.32,12642.1,1053964826.0
2022-05-27,12421.8,12682.58,12405.29,12681.42,765322088.0
2022-05-26,11906.83,12337.73,11901.88,12276.79,857778965.0
2022-05-25,11732.45,12028.89,11714.27,11943.93,775702939.0
2022-05-24,11807.78,11842.81,11576.11,11769.84,839658702.0
2022-05-23,11867.08,12047.81,11785.76,12034.28,808602375.0
2022-05-20,12037.03,12044.7,11492.29,11835.62,1052587100.0
2022-05-19,11872.56,12066.85,11795.79,11875.63,957847018.0
2022-05-18,12352.92,12389.96,11887.0,11928.31,898802610.0
2022-05-17,12496.63,12572.99,12333.98,12564.1,822733853.0
2022-05-16,12297.07,12395.51,12196.21,12243.58,726145715.0
2022-05-13,12125.93,12429.29,12069.13,12387.4,860053365.0
2022-05-12,11790.13,12128.73,11692.12,11945.5,1061259221.0
2022-05-11,12240.21,12470.89,11939.09,11967.56,955907965.0
2022-05-10,12496.84,12537.89,12173.47,12345.86,967617147.0
2022-05-09,12465.91,12542.32,12136.19,12187.72,1026599184.0
2022-05-06,12776.86,12926.58,12522.77,12693.54,919528625.0
2022-05-05,13344.79,13344.79,12710.59,12850.55,982574200.0
2022-05-04,13110.3,13556.67,12887.53,13535.71,991774894.0
2022-05-03,13045.36,13178.74,12982.7,13089.9,787462752.0
2022-05-02,12864.83,13083.57,12716.63,13075.85,883397118.0
2022-04-29,13274.95,13428.54,12835.48,12854.8,950839386.0
2022-04-28,13254.96,13542.57,13038.17,13456.06,991628719.0
2022-04-27,13009.4,13241.94,12936.41,13003.36,859151871.0
2022-04-26,13447.66,13447.66,13009.66,13009.71,829178887.0
2022-04-25,13275.41,13541.77,13239.73,13533.22,789132234.0
2022-04-22,13714.63,13769.4,13342.79,13356.87,768843628.0
2022-04-21,14174.92,14277.21,13682.68,13720.45,799713552.0
2022-04-20,14246.2,14263.61,13962.86,13998.53,762172644.0
2022-04-19,13882.75,14236.51,13844.74,14210.26,611539669.0
2022-04-18,13859.47,13997.93,13788.96,13910.76,578896136.0
2022-04-14,14225.46,14235.39,13884.82,13893.21,642053482.0
2022-04-13,13939.61,14258.8,13919.48,14217.29,625954993.0
2022-04-12,14175.66,14264.74,13882.75,13940.24,656300481.0
2022-04-11,14149.6,14187.67,13979.14,13990.21,663749126.0
2022-04-08,14450.53,14490.19,14307.68,14327.26,626576683.0
2022-04-07,14469.5,14624.24,14315.69,14531.81,687699694.0
2022-04-06,14600.3,14639.35,14395.4,14498.88,799248792.0
2022-04-05,15109.27,15120.67,14782.57,14820.64,658191088.0
2022-04-04,14903.38,15161.89,14884.57,15159.58,654667074.0
2022-04-01,14886.91,14925.93,14723.83,14861.21,719285660.0
2022-03-31,15074.23,15088.38,14835.16,14838.49,854373699.0
2022-03-30,15177.15,15229.02,15010.34,15071.55,717566708.0
2022-03-29,15142.93,15265.42,15039.61,15239.32,752287976.0
2022-03-28,14763.16,14989.08,14705.92,14987.4,675372862.0
2022-03-25,14766.9,14805.88,14577.59,14754.31,657504482.0
2022-03-24,14529.71,14767.73,14440.67,14765.69,767823120.0
2022-03-23,14525.22,14681.33,14446.04,14447.55,742461851.0
2022-03-22,14396.03,14688.97,14385.55,14654.33,733728237.0
2022-03-21,14377.15,14470.68,14190.53,14376.09,776939531.0
2022-03-18,14061.29,14427.46,14014.43,14420.08,1187571010.0
2022-03-17,13878.99,14125.67,13827.34,14118.6,733628026.0
2022-03-16,13633.12,13960.25,13475.09,13956.79,996791260.0
2022-03-15,13174.97,13488.18,13092.45,13458.56,842660509.0
2022-03-14,13248.09,13386.67,13020.4,13046.64,844799464.0
2022-03-11,13701.8,13714.44,13285.19,13301.83,753078222.0
2022-03-10,13577.84,13633.69,13399.46,13591.0,817064475.0
2022-03-09,13610.48,13793.11,13504.48,13742.2,817951869.0
2022-03-08,13275.23,13663.27,13129.4,13267.61,1018772045.0
2022-03-07,13853.53,13879.1,13314.45,13319.38,967021486.0
2022-03-04,13957.6,13992.98,13738.61,13837.83,817156800.0
2022-03-03,14339.71,14342.56,13965.11,14035.21,750382822.0
2022-03-02,14075.11,14292.72,13962.69,14243.69,771568764.0
2022-03-01,14197.66,14271.58,13906.92,14005.99,802525645.0
2022-02-28,14058.61,14296.6,14009.37,14237.81,866573208.0
2022-02-25,13973.91,14193.0,13850.29,14189.16,809349432.0
2022-02-24,13065.45,13989.1,13065.45,13974.67,1144852236.0
2022-02-23,14016.95,14035.93,13502.58,13509.43,876460299.0
2022-02-22,13892.81,14109.27,13720.92,13870.53,921569908.0
2022-02-18,14207.55,14225.72,13918.76,14009.54,873628318.0
2022-02-17,14485.08,14497.46,14155.43,14171.74,781511425.0
2022-02-16,14514.84,14647.79,14399.29,14603.64,744824845.0
2022-02-15,14482.11,14624.53,14444.46,14620.82,805948699.0
2022-02-14,14233.4,14400.78,14119.73,14268.59,792220757.0
2022-02-11,14739.46,14769.64,14194.54,14253.84,941878996.0
2022-02-10,14770.68,15037.26,14636.62,14705.64,875507284.0
2022-02-09,14930.99,15057.9,14870.36,15056.96,798936026.0
2022-02-08,14533.25,14785.22,14485.78,14747.03,752804778.0
2022-02-07,14716.43,14813.86,14524.63,14571.25,724463163.0
2022-02-04,14566.28,14832.05,14452.28,14694.35,828404222.0
2022-02-03,14693.86,14856.51,14471.2,14501.11,1053854384.0
2022-02-02,15173.04,15196.4,14960.85,15139.74,1069341749.0
2022-02-01,14966.6,15034.42,14749.49,15019.68,814187688.0
2022-01-31,14505.07,14934.52,14442.88,14930.05,915972632.0
2022-01-28,14091.32,14457.78,13880.48,14454.61,971149144.0
2022-01-27,14346.46,14419.45,13972.89,14003.11,1017767801.0
2022-01-26,14492.52,14646.54,14006.4,14172.76,983278596.0
2022-01-25,14237.6,14410.43,14033.81,14149.12,908383601.0
2022-01-24,14160.91,14532.57,13724.85,14509.58,1283525254.0
2022-01-21,14728.66,14868.46,14432.64,14438.4,1061432971.0
2022-01-20,15176.38,15347.62,14832.69,14846.46,775284787.0
2022-01-19,15287.25,15382.0,15038.44,15047.84,732139581.0
2022-01-18,15378.06,15446.3,15182.96,15210.76,850199701.0
2022-01-14,15396.47,15617.18,15396.47,15611.59,688230475.0
2022-01-13,15970.09,15990.38,15468.09,15495.62,704707804.0
2022-01-12,15955.48,16017.39,15815.95,15905.1,617831909.0
2022-01-11,15582.72,15848.56,15496.91,15844.12,678306840.0
2022-01-10,15383.18,15627.92,15165.53,15614.43,840490400.0
2022-01-07,15774.13,15835.0,15526.8,15592.19,661989991.0
2022-01-06,15675.22,15900.6,15608.57,15765.36,704901075.0
2022-01-05,16190.55,16249.23,15763.84,15771.78,778608492.0
2022-01-04,16513.87,16513.87,16151.91,16279.73,766613681.0
2022-01-03,16395.51,16504.14,16306.64,16501.77,660559649.0
2021-12-31,16411.26,16464.62,16317.26,16320.08,424348141.0
2021-12-30,16485.39,16569.62,16415.13,16429.1,432117881.0
2021-12-29,16510.63,16548.92,16396.16,16491.01,456246500.0
2021-12-28,16602.92,16607.19,16458.48,16488.66,478484928.0
2021-12-27,16361.07,16567.64,16361.07,16567.5,500081260.0
2021-12-23,16203.76,16360.75,16188.03,16308.21,531785298.0
2021-12-22,15963.54,16186.25,15947.56,16180.14,575121083.0
2021-12-21,15794.38,15997.61,15617.48,15986.28,701365545.0
2021-12-20,15566.83,15662.61,15508.74,15627.64,676901067.0
2021-12-17,15714.54,15960.25,15664.1,15801.46,1274538107.0
2021-12-16,16335.03,16340.53,15802.64,15863.94,824061543.0
2021-12-15,15908.45,16301.27,15746.94,16289.59,785852789.0
2021-12-14,15877.65,15995.21,15742.8,15914.9,740348371.0
2021-12-13,16317.9,16332.63,16075.54,16082.55,741237857.0
2021-12-10,16278.3,16339.12,16139.0,16331.98,642188568.0
2021-12-09,16337.81,16413.28,16141.39,16149.57,625391874.0
2021-12-08,16313.88,16401.1,16250.39,16394.34,662931842.0
2021-12-07,16139.55,16343.66,16128.44,16325.66,820546814.0
2021-12-06,15744.91,15898.59,15557.78,15846.16,759352554.0
2021-12-03,16039.41,16089.61,15543.3,15712.04,845244082.0
2021-12-02,15791.3,16066.32,15770.92,15990.76,784211354.0
2021-12-01,16347.96,16427.19,15864.0,15877.72,855676686.0
2021-11-30,16333.95,16454.57,16073.77,16135.92,1086210026.0
2021-11-29,16263.43,16437.16,16214.56,16399.24,671373182.0
2021-11-26,16237.41,16302.57,15988.95,16025.58,540036071.0
2021-11-24,16202.26,16370.56,16106.02,16367.81,571722203.0
2021-11-23,16330.18,16417.5,16121.7,16306.72,763520261.0
2021-11-22,16644.77,16764.86,16374.78,16380.98,827552828.0
2021-11-19,16558.56,16625.86,16523.83,16573.34,766252240.0
2021-11-18,16398.76,16501.92,16309.51,16482.97,819555856.0
2021-11-17,16329.07,16398.95,16276.77,16308.07,642372736.0
2021-11-16,16170.29,16329.5,16156.7,16309.77,590653851.0
2021-11-15,16227.01,16256.73,16096.37,16189.12,556180526.0
2021-11-12,16078.13,16218.55,16012.78,16199.88,567984190.0
2021-11-11,16114.05,16116.25,16019.39,16032.47,495715935.0
2021-11-10,16087.02,16224.51,15905.28,15985.57,635571365.0
2021-11-09,16389.99,16401.89,16168.63,16219.94,685167434.0
2021-11-08,16351.49,16401.93,16314.0,16336.03,691747356.0
2021-11-05,16397.59,16454.48,16302.06,16359.38,714972516.0
2021-11-04,16193.22,16387.95,16169.56,16346.24,766803668.0
2021-11-03,16000.6,16157.6,15950.59,16144.5,604822835.0
2021-11-02,15885.34,15988.33,15877.27,15972.49,594961192.0
2021-11-01,15879.61,15910.35,15785.31,15905.28,613117609.0
2021-10-29,15638.74,15856.9,15638.74,15850.47,715386244.0
2021-10-28,15674.39,15784.0,15650.01,15778.16,650118968.0
2021-10-27,15603.16,15729.75,15578.68,15598.39,680037662.0
2021-10-26,15615.36,15710.79,15518.59,15559.49,684084651.0
2021-10-25,15417.25,15555.66,15338.49,15514.19,561029559.0
2021-10-22,15422.07,15474.28,15291.95,15355.07,598015600.0
2021-10-21,15365.81,15497.58,15350.5,15489.59,521612302.0
2021-10-20,15448.0,15457.11,15333.43,15388.71,490366213.0
2021-10-19,15349.45,15414.97,15320.62,15410.72,489471830.0
2021-10-18,15091.58,15307.51,15074.71,15300.89,505588564.0
2021-10-15,15106.97,15150.14,15064.59,15146.92,535672301.0
2021-10-14,14925.58,15059.89,14901.59,15052.42,543136558.0
2021-10-13,14751.8,14800.83,14676.58,14774.6,512797442.0
2021-10-12,14772.29,14784.78,14636.33,14662.11,544846362.0
2021-10-11,14765.69,14907.57,14709.05,14713.73,432082861.0
2021-10-08,14942.36,14948.35,14805.5,14820.75,441497744.0
2021-10-07,14899.07,15010.32,14878.22,14897.13,506823447.0
2021-10-06,14529.89,14775.64,14499.48,14766.75,562544842.0
2021-10-05,14533.43,14763.64,14520.23,14674.15,538067653.0
2021-10-04,14713.6,14727.6,14384.93,14472.12,650755588.0
2021-10-01,14731.38,14830.84,14555.12,14791.87,562675416.0
2021-09-30,14830.3,14888.22,14684.55,14689.62,597620311.0
2021-09-29,14835.51,14914.92,14727.41,14752.89,576976737.0
2021-09-28,15001.98,15040.57,14758.98,14770.3,707927995.0
2021-09-27,15205.23,15240.58,15106.45,15204.83,499881304.0
2021-09-24,15222.96,15345.54,15209.16,15329.68,405785623.0
2021-09-23,15231.2,15356.92,15199.43,15316.58,462081251.0
2021-09-22,15073.96,15230.34,15029.9,15176.51,539917110.0
2021-09-21,15096.98,15139.89,14986.98,15027.77,485193391.0
2021-09-20,15068.65,15157.26,14821.03,15012.19,716245690.0
2021-09-17,15481.43,15485.21,15291.04,15333.47,872824050.0
2021-09-16,15452.67,15539.14,15370.88,15515.91,495018116.0
2021-09-15,15419.95,15518.95,15316.4,15503.53,589496885.0
2021-09-14,15505.79,15525.97,15352.06,15382.9,563779111.0
2021-09-13,15545.66,15562.28,15351.7,15434.5,560052316.0
2021-09-10,15648.05,15673.5,15433.43,15440.75,564158271.0
2021-09-09,15639.44,15675.46,15556.75,15561.05,461096428.0
2021-09-08,15669.01,15669.01,15528.45,15620.85,504507724.0
2021-09-07,15662.3,15701.4,15610.23,15675.76,495804216.0
2021-09-03,15578.96,15668.12,15554.97,15652.86,399936797.0
2021-09-02,15656.28,15681.76,15554.29,15604.25,459277096.0
2021-09-01,15637.13,15696.42,15603.67,15611.57,496689030.0
2021-08-31,15601.34,15604.45,15522.78,15582.51,627251738.0
2021-08-30,15460.93,15620.62,15459.75,15605.09,490082984.0
2021-08-27,15305.75,15447.03,15292.74,15432.95,477677404.0
2021-08-26,15348.98,15369.28,15265.23,15278.52,467348193.0
2021-08-25,15384.83,15404.36,15341.92,15368.92,551834017.0
2021-08-24,15338.92,15384.42,15319.55,15357.68,505066183.0
2021-08-23,15140.14,15341.47,15140.14,15312.82,575269784.0
2021-08-20,14974.06,15103.94,14968.87,15092.57,574863458.0
2021-08-19,14773.19,15000.19,14773.19,14933.94,663533787.0
2021-08-18,14975.02,15039.9,14846.51,14857.92,537388640.0
2021-08-17,15018.94,15062.7,14906.22,15002.83,551407296.0
2021-08-16,15090.05,15142.03,14931.15,15140.77,558321835.0
2021-08-13,15101.84,15150.48,15079.3,15136.68,488081000.0
2021-08-12,15012.6,15097.91,14956.25,15088.98,531408908.0
2021-08-11,15101.82,15127.78,14972.6,15027.76,519779888.0
2021-08-10,15157.37,15169.45,15010.16,15053.58,563059230.0
2021-08-09,15136.14,15154.68,15081.75,15133.11,491516844.0
2021-08-06,15125.74,15162.34,15063.02,15109.36,561827415.0
2021-08-05,15105.4,15184.27,15083.84,15181.64,550100230.0
2021-08-04,15059.16,15117.38,15017.14,15083.39,717673315.0
2021-08-03,14997.2,15063.66,14864.53,15061.42,642687183.0
2021-08-02,15046.11,15059.89,14945.13,14963.62,564975694.0
2021-07-30,14882.39,14990.86,14882.39,14959.9,634497729.0
2021-07-29,15015.3,15091.96,15004.42,15048.36,670108762.0
2021-07-28,15005.17,15078.85,14913.55,15018.1,744279139.0
2021-07-27,15103.01,15107.74,14787.8,14956.97,736171438.0
2021-07-26,15088.29,15142.35,15048.23,15125.95,523699753.0
2021-07-23,15004.43,15125.84,14948.04,15111.79,540856464.0
2021-07-22,14865.46,14941.38,14865.46,14940.17,497211872.0
2021-07-21,14723.67,14843.17,14710.11,14842.63,498855858.0
2021-07-20,14601.34,14790.6,14530.78,14728.21,663404676.0
2021-07-19,14517.96,14578.96,14455.07,14549.09,666063119.0
2021-07-16,14842.08,14875.97,14667.1,14681.38,524902103.0
2021-07-15,14903.5,14907.51,14717.55,14794.69,540369560.0
2021-07-14,14984.86,15001.13,14871.73,14900.44,534402270.0
2021-07-13,14871.04,15002.28,14843.8,14874.54,472919511.0
2021-07-12,14878.71,14899.46,14813.79,14877.89,436251285.0
2021-07-09,14709.32,14838.72,14685.54,14826.09,490857098.0
2021-07-08,14577.67,14763.67,14551.76,14722.14,575178359.0
2021-07-07,14889.76,14891.19,14735.75,14810.54,523973397.0
2021-07-06,14755.16,14797.45,14635.31,14786.36,568296360.0
2021-07-02,14633.51,14738.14,14626.82,14727.63,474370921.0
2021-07-01,14530.63,14576.64,14483.43,14560.05,518982169.0
2021-06-30,14560.07,14582.3,14530.88,14554.8,538710658.0
2021-06-29,14523.63,14575.19,14481.84,14572.75,470953808.0
2021-06-28,14401.63,14530.07,14400.59,14524.98,481112719.0
2021-06-25,14396.63,14401.71,14324.26,14345.18,628404632.0
2021-06-24,14358.3,14429.14,14337.66,14365.96,488964392.0
2021-06-23,14275.09,14324.74,14247.58,14274.24,447612141.0
2021-06-22,14140.3,14288.49,14128.01,14270.42,474794774.0
2021-06-21,14055.04,14150.91,13967.89,14137.23,511109875.0
2021-06-18,14125.12,14140.62,14024.61,14049.58,880273826.0
2021-06-17,13946.7,14205.43,13946.52,14163.81,603897051.0
2021-06-16,14053.12,14100.11,13843.6,13983.01,529860722.0
2021-06-15,14120.81,14126.25,14008.93,14030.41,428596027.0
2021-06-14,14002.14,14129.33,13963.95,14128.2,464890296.0
2021-06-11,13959.47,13998.65,13934.0,13998.3,421447816.0
2021-06-10,13834.26,13962.98,13817.83,13960.35,505288819.0
2021-06-09,13865.51,13900.71,13811.05,13814.94,437460608.0
2021-06-08,13873.46,13913.4,13746.42,13810.86,545967684.0
2021-06-07,13744.16,13808.41,13710.11,13802.89,485123873.0
2021-06-04,13619.79,13784.77,13613.57,13770.77,459727449.0
2021-06-03,13568.91,13608.54,13469.85,13529.68,524684844.0
2021-06-02,13655.71,13712.68,13610.16,13675.79,473369330.0
2021-06-01,13764.27,13773.45,13602.12,13654.59,496555127.0
2021-05-28,13717.0,13765.8,13684.83,13686.51,484059409.0
2021-05-27,13686.86,13724.76,13652.13,13657.85,729135957.0
2021-05-26,13687.71,13726.06,13661.06,13702.74,466243690.0
2021-05-25,13701.3,13734.41,13614.54,13657.73,541841815.0
2021-05-24,13504.39,13687.61,13500.12,13641.75,482236474.0
2021-05-21,13573.22,13573.84,13401.53,13411.74,523464197.0
2021-05-20,13294.59,13526.01,13293.1,13494.09,594253073.0
2021-05-19,12998.53,13243.98,12994.35,13237.91,653122800.0
2021-05-18,13352.26,13400.52,13212.85,13217.68,538426376.0
2021-05-17,13329.86,13350.14,13196.57,13312.91,547990832.0
2021-05-14,13238.99,13430.0,13220.19,13393.12,554035197.0
2021-05-13,13133.73,13226.64,13006.77,13109.15,634270081.0
2021-05-12,13155.07,13236.89,12967.18,13001.63,668411278.0
2021-05-11,13102.64,13381.66,13094.76,13351.27,690031849.0
2021-05-10,13647.73,13648.49,13358.63,13359.08,640152543.0
2021-05-07,13715.56,13814.66,13669.78,13719.63,520110283.0
2021-05-06,13490.94,13617.33,13403.46,13613.73,554667401.0
2021-05-05,13649.12,13676.86,13478.58,13503.37,539828285.0
2021-05-04,13680.63,13705.38,13396.11,13544.67,722460945.0
2021-05-03,13923.04,13955.0,13784.66,13799.72,544130383.0
2021-04-30,13857.79,13969.21,13838.82,13860.76,663174404.0
2021-04-29,14063.94,14073.48,13836.1,13970.21,712048811.0
2021-04-28,13953.61,13992.07,13895.14,13901.62,701434774.0
2021-04-27,14048.13,14048.34,13931.18,13960.28,546630387.0
2021-04-26,13954.94,14039.4,13919.93,14026.16,516333895.0
2021-04-23,13794.49,13989.43,13789.45,13941.44,558324168.0
2021-04-22,13920.88,13954.03,13716.76,13762.36,589670549.0
2021-04-21,13768.92,13939.7,13717.44,13935.15,543502238.0
2021-04-20,13891.96,13934.89,13730.59,13809.3,568717700.0
2021-04-19,13970.83,14025.64,13835.75,13907.67,561151071.0
2021-04-16,14035.96,14050.38,13966.54,14041.91,573586846.0
2021-04-15,13934.87,14040.11,13931.01,14026.19,574800812.0
2021-04-14,13988.87,13990.54,13782.18,13803.91,541343365.0
2021-04-13,13874.58,14002.53,13874.58,13986.49,567497534.0
2021-04-12,13792.74,13839.39,13747.63,13819.35,603198543.0
2021-04-09,13709.67,13849.31,13674.92,13845.05,507244005.0
2021-04-08,13730.73,13763.18,13703.51,13758.5,510086709.0
2021-04-07,13553.9,13648.8,13532.63,13616.7,498382139.0
2021-04-06,13567.21,13660.29,13551.61,13578.46,531893295.0
2021-04-05,13434.04,13623.6,13420.81,13598.16,591912949.0
2021-04-01,13268.88,13333.41,13255.82,13329.51,612168510.0
2021-03-31,12970.33,13167.06,12966.65,13091.44,700296565.0
